Complexity metrics,Wed, 17 Apr 2019 17:08:58 EDT,
org.apache.commons.io.filefilter.NameFileFilter.toString(),1,4,4
org.apache.commons.io.filefilter.NotFileFilter.NotFileFilter(IOFileFilter),2,1,2
org.apache.commons.io.filefilter.NotFileFilter.accept(File),1,1,1
"org.apache.commons.io.filefilter.NotFileFilter.accept(File,String)",1,1,1
org.apache.commons.io.filefilter.NotFileFilter.toString(),1,1,1
org.apache.commons.io.filefilter.OrFileFilter.OrFileFilter(),1,1,1
"org.apache.commons.io.filefilter.OrFileFilter.OrFileFilter(IOFileFilter,IOFileFilter)",2,1,3
org.apache.commons.io.filefilter.OrFileFilter.OrFileFilter(List<IOFileFilter>),1,1,2
org.apache.commons.io.filefilter.OrFileFilter.accept(File),3,2,3
"org.apache.commons.io.filefilter.OrFileFilter.accept(File,String)",3,2,3
org.apache.commons.io.filefilter.OrFileFilter.addFileFilter(IOFileFilter),1,1,1
org.apache.commons.io.filefilter.OrFileFilter.getFileFilters(),1,1,1
org.apache.commons.io.filefilter.OrFileFilter.removeFileFilter(IOFileFilter),1,1,1
org.apache.commons.io.filefilter.OrFileFilter.setFileFilters(List<IOFileFilter>),1,1,1
org.apache.commons.io.filefilter.OrFileFilter.toString(),1,5,5
org.apache.commons.io.filefilter.OrFileFilterTestCase.OrFileFilterTestCase(String),1,1,1
org.apache.commons.io.filefilter.OrFileFilterTestCase.buildFilterUsingAdd(List<IOFileFilter>),1,2,2
org.apache.commons.io.filefilter.OrFileFilterTestCase.buildFilterUsingConstructor(List<IOFileFilter>),1,1,1
org.apache.commons.io.filefilter.OrFileFilterTestCase.getConditionalFileFilter(),1,1,1
org.apache.commons.io.filefilter.OrFileFilterTestCase.getDefaultWorkingPath(),1,1,1
org.apache.commons.io.filefilter.OrFileFilterTestCase.getFalseResults(),1,1,1
org.apache.commons.io.filefilter.OrFileFilterTestCase.getFileResults(),1,1,1
org.apache.commons.io.filefilter.OrFileFilterTestCase.getFilenameResults(),1,1,1
org.apache.commons.io.filefilter.OrFileFilterTestCase.getTestFilters(),1,1,1
org.apache.commons.io.filefilter.OrFileFilterTestCase.getTrueResults(),1,1,1
org.apache.commons.io.filefilter.OrFileFilterTestCase.getWorkingPathNamePropertyKey(),1,1,1
org.apache.commons.io.filefilter.OrFileFilterTestCase.setUp(),1,1,1
org.apache.commons.io.filefilter.OrFileFilterTestCase.setUpTestFilters(),1,1,1
org.apache.commons.io.filefilter.PrefixFileFilter.PrefixFileFilter(List<String>),1,1,1
"org.apache.commons.io.filefilter.PrefixFileFilter.PrefixFileFilter(List<String>,IOCase)",2,1,3
org.apache.commons.io.filefilter.PrefixFileFilter.PrefixFileFilter(String),1,1,1
"org.apache.commons.io.filefilter.PrefixFileFilter.PrefixFileFilter(String,IOCase)",2,1,3
org.apache.commons.io.filefilter.PrefixFileFilter.PrefixFileFilter(String[]),1,1,1
"org.apache.commons.io.filefilter.PrefixFileFilter.PrefixFileFilter(String[],IOCase)",2,1,3
org.apache.commons.io.filefilter.PrefixFileFilter.accept(File),3,2,3
"org.apache.commons.io.filefilter.PrefixFileFilter.accept(File,String)",3,2,3
org.apache.commons.io.filefilter.PrefixFileFilter.toString(),1,4,4
org.apache.commons.io.filefilter.RegexFileFilter.RegexFileFilter(Pattern),2,1,2
org.apache.commons.io.filefilter.RegexFileFilter.RegexFileFilter(String),2,1,2
"org.apache.commons.io.filefilter.RegexFileFilter.RegexFileFilter(String,IOCase)",2,2,4
"org.apache.commons.io.filefilter.RegexFileFilter.RegexFileFilter(String,int)",2,1,2
"org.apache.commons.io.filefilter.RegexFileFilter.accept(File,String)",1,1,1
org.apache.commons.io.filefilter.RegexFileFilterTestCase.RegexFileFilterTestCase(String),1,1,1
"org.apache.commons.io.filefilter.RegexFileFilterTestCase.assertFiltering(IOFileFilter,File,boolean)",1,4,4
org.apache.commons.io.filefilter.RegexFileFilterTestCase.setUp(),1,1,1
org.apache.commons.io.filefilter.RegexFileFilterTestCase.tearDown(),1,1,1
org.apache.commons.io.filefilter.RegexFileFilterTestCase.testRegex(),1,1,5
org.apache.commons.io.filefilter.SizeFileFilter.SizeFileFilter(long),1,1,1
"org.apache.commons.io.filefilter.SizeFileFilter.SizeFileFilter(long,boolean)",2,1,2
org.apache.commons.io.filefilter.SizeFileFilter.accept(File),1,1,2
org.apache.commons.io.filefilter.SizeFileFilter.toString(),1,1,2
org.apache.commons.io.filefilter.SuffixFileFilter.SuffixFileFilter(List<String>),1,1,1
"org.apache.commons.io.filefilter.SuffixFileFilter.SuffixFileFilter(List<String>,IOCase)",2,1,3
org.apache.commons.io.filefilter.SuffixFileFilter.SuffixFileFilter(String),1,1,1
"org.apache.commons.io.filefilter.SuffixFileFilter.SuffixFileFilter(String,IOCase)",2,1,3
org.apache.commons.io.filefilter.SuffixFileFilter.SuffixFileFilter(String[]),1,1,1
"org.apache.commons.io.filefilter.SuffixFileFilter.SuffixFileFilter(String[],IOCase)",2,1,3
org.apache.commons.io.filefilter.SuffixFileFilter.accept(File),3,2,3
"org.apache.commons.io.filefilter.SuffixFileFilter.accept(File,String)",3,2,3
org.apache.commons.io.filefilter.SuffixFileFilter.toString(),1,4,4
org.apache.commons.io.filefilter.TrueFileFilter.TrueFileFilter(),1,1,1
org.apache.commons.io.filefilter.TrueFileFilter.accept(File),1,1,1
"org.apache.commons.io.filefilter.TrueFileFilter.accept(File,String)",1,1,1
org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(List<String>),1,1,1
"org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(List<String>,IOCase)",2,1,3
org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(String),1,1,1
"org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(String,IOCase)",2,1,3
org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(String[]),1,1,1
"org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(String[],IOCase)",2,1,3
org.apache.commons.io.filefilter.WildcardFileFilter.accept(File),3,2,3
"org.apache.commons.io.filefilter.WildcardFileFilter.accept(File,String)",3,2,3
org.apache.commons.io.filefilter.WildcardFileFilter.toString(),1,4,4
org.apache.commons.io.filefilter.WildcardFilter.WildcardFilter(List<String>),2,1,2
org.apache.commons.io.filefilter.WildcardFilter.WildcardFilter(String),2,1,2
org.apache.commons.io.filefilter.WildcardFilter.WildcardFilter(String[]),2,1,2
org.apache.commons.io.filefilter.WildcardFilter.accept(File),4,2,4
"org.apache.commons.io.filefilter.WildcardFilter.accept(File,String)",4,3,5
org.apache.commons.io.input.AutoCloseInputStream.AutoCloseInputStream(InputStream),1,1,1
org.apache.commons.io.input.AutoCloseInputStream.afterRead(int),1,2,2
org.apache.commons.io.input.AutoCloseInputStream.close(),1,1,1
org.apache.commons.io.input.AutoCloseInputStream.finalize(),1,1,1
org.apache.commons.io.input.AutoCloseInputStreamTest.setUp(),1,1,1
org.apache.commons.io.input.AutoCloseInputStreamTest.testClose(),1,1,1
org.apache.commons.io.input.AutoCloseInputStreamTest.testRead(),1,2,2
org.apache.commons.io.input.AutoCloseInputStreamTest.testReadBuffer(),1,3,3
org.apache.commons.io.input.AutoCloseInputStreamTest.testReadBufferOffsetLength(),1,3,3
org.apache.commons.io.input.BOMInputStream.BOMInputStream(InputStream),1,1,1
"org.apache.commons.io.input.BOMInputStream.BOMInputStream(InputStream,ByteOrderMark...)",1,1,1
"org.apache.commons.io.input.BOMInputStream.BOMInputStream(InputStream,boolean)",1,1,1
"org.apache.commons.io.input.BOMInputStream.BOMInputStream(InputStream,boolean,ByteOrderMark...)",2,1,3
org.apache.commons.io.input.BOMInputStream.find(),3,2,3
org.apache.commons.io.input.BOMInputStream.getBOM(),4,6,7
org.apache.commons.io.input.BOMInputStream.getBOMCharsetName(),1,2,2
org.apache.commons.io.input.BOMInputStream.hasBOM(),1,1,1
org.apache.commons.io.input.BOMInputStream.hasBOM(ByteOrderMark),2,2,3
org.apache.commons.io.input.BOMInputStream.mark(int),1,1,1
org.apache.commons.io.input.BOMInputStream.matches(ByteOrderMark),3,2,3
org.apache.commons.io.input.BOMInputStream.read(),1,2,2
org.apache.commons.io.input.BOMInputStream.read(byte[]),1,1,1
"org.apache.commons.io.input.BOMInputStream.read(byte[],int,int)",1,2,6
org.apache.commons.io.input.BOMInputStream.readFirstBytes(),1,1,2
org.apache.commons.io.input.BOMInputStream.reset(),1,1,2
org.apache.commons.io.input.BOMInputStream.skip(long),1,2,3
org.apache.commons.io.input.BOMInputStreamTest.ExpectCloseInputStream.assertCloseCalled(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.ExpectCloseInputStream.close(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.ExpectCloseInputStream.read(),1,1,1
"org.apache.commons.io.input.BOMInputStreamTest.assertData(byte[],byte[],int)",1,2,2
"org.apache.commons.io.input.BOMInputStreamTest.createDataStream(byte[],boolean)",1,2,2
org.apache.commons.io.input.BOMInputStreamTest.readBOMInputStreamTwice(String),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.readFile(BOMInputStream),1,2,2
org.apache.commons.io.input.BOMInputStreamTest.testAvailableWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testAvailableWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testClose(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testEmptyBufferWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testEmptyBufferWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testGetBOMFirstThenRead(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testGetBOMFirstThenReadInclude(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testLargeBufferWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testLargeBufferWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testLeadingNonBOMBufferedRead(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testLeadingNonBOMSingleRead(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testMarkResetAfterReadWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testMarkResetAfterReadWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testMarkResetBeforeReadWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testMarkResetBeforeReadWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testNoBoms(),1,1,3
org.apache.commons.io.input.BOMInputStreamTest.testReadEmpty(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadSmall(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadTwiceWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadTwiceWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadWithBOM(),1,1,2
org.apache.commons.io.input.BOMInputStreamTest.testReadWithBOMInclude(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadWithMultipleBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testSkipWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testSkipWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testSmallBufferWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testSmallBufferWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testSupportCode(),1,1,1
org.apache.commons.io.input.BoundedInputStream.BoundedInputStream(InputStream),1,1,1
"org.apache.commons.io.input.BoundedInputStream.BoundedInputStream(InputStream,long)",1,1,1
org.apache.commons.io.input.BoundedInputStream.available(),2,1,3
org.apache.commons.io.input.BoundedInputStream.close(),1,2,2
org.apache.commons.io.input.BoundedInputStream.isPropagateClose(),1,1,1
org.apache.commons.io.input.BoundedInputStream.mark(int),1,1,1
org.apache.commons.io.input.BoundedInputStream.markSupported(),1,1,1
org.apache.commons.io.input.BoundedInputStream.read(),2,1,3
org.apache.commons.io.input.BoundedInputStream.read(byte[]),1,1,1
"org.apache.commons.io.input.BoundedInputStream.read(byte[],int,int)",3,2,5
org.apache.commons.io.input.BoundedInputStream.reset(),1,1,1
org.apache.commons.io.input.BoundedInputStream.setPropagateClose(boolean),1,1,1
org.apache.commons.io.input.BoundedInputStream.skip(long),1,2,2
org.apache.commons.io.input.BoundedInputStream.toString(),1,1,1
org.apache.commons.io.input.BoundedInputStreamTest.BoundedInputStreamTest(String),1,1,1
"org.apache.commons.io.input.BoundedInputStreamTest.compare(String,byte[],byte[])",1,2,2
org.apache.commons.io.input.BoundedInputStreamTest.testReadArray(),1,1,1
org.apache.commons.io.input.BoundedInputStreamTest.testReadSingle(),1,4,4
org.apache.commons.io.input.BrokenInputStream.BrokenInputStream(),1,1,1
org.apache.commons.io.input.BrokenInputStream.BrokenInputStream(IOException),1,1,1
org.apache.commons.io.input.BrokenInputStream.available(),1,1,1
org.apache.commons.io.input.BrokenInputStream.close(),1,1,1
org.apache.commons.io.input.BrokenInputStream.read(),1,1,1
org.apache.commons.io.input.BrokenInputStream.reset(),1,1,1
org.apache.commons.io.input.BrokenInputStream.skip(long),1,1,1
org.apache.commons.io.input.BrokenInputStreamTest.setUp(),1,1,1
org.apache.commons.io.input.BrokenInputStreamTest.testAvailable(),1,2,2
org.apache.commons.io.input.BrokenInputStreamTest.testClose(),1,2,2
org.apache.commons.io.input.BrokenInputStreamTest.testRead(),1,4,4
org.apache.commons.io.input.BrokenInputStreamTest.testReset(),1,2,2
org.apache.commons.io.input.BrokenInputStreamTest.testSkip(),1,2,2
"org.apache.commons.io.input.CharSequenceInputStream.CharSequenceInputStream(CharSequence,Charset)",1,1,1
"org.apache.commons.io.input.CharSequenceInputStream.CharSequenceInputStream(CharSequence,Charset,int)",1,1,1
"org.apache.commons.io.input.CharSequenceInputStream.CharSequenceInputStream(CharSequence,String)",1,1,1
"org.apache.commons.io.input.CharSequenceInputStream.CharSequenceInputStream(CharSequence,String,int)",1,1,1
org.apache.commons.io.input.CharSequenceInputStream.available(),1,1,1
org.apache.commons.io.input.CharSequenceInputStream.close(),1,1,1
org.apache.commons.io.input.CharSequenceInputStream.fillBuffer(),1,2,2
org.apache.commons.io.input.CharSequenceInputStream.mark(int),1,1,1
org.apache.commons.io.input.CharSequenceInputStream.markSupported(),1,1,1
org.apache.commons.io.input.CharSequenceInputStream.read(),4,4,5
org.apache.commons.io.input.CharSequenceInputStream.read(byte[]),1,1,1
"org.apache.commons.io.input.CharSequenceInputStream.read(byte[],int,int)",8,6,13
org.apache.commons.io.input.CharSequenceInputStream.reset(),1,2,2
org.apache.commons.io.input.CharSequenceInputStream.skip(long),1,3,3
org.apache.commons.io.input.CharSequenceInputStreamTest.testCharsetMismatchInfiniteLoop(),1,1,2
org.apache.commons.io.input.CharSequenceInputStreamTest.testLargeUTF8WithBufferedRead(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testLargeUTF8WithSingleByteRead(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testMarkReset(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testMarkSupported(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testReadZero(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testReadZeroEmptyString(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testSkip(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testUTF16WithSingleByteRead(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testUTF8WithBufferedRead(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testUTF8WithSingleByteRead(),1,1,1
"org.apache.commons.io.input.CharSequenceInputStreamTest.testWithBufferedRead(String,String)",3,4,4
"org.apache.commons.io.input.CharSequenceInputStreamTest.testWithSingleByteRead(String,String)",1,2,2
org.apache.commons.io.input.CharSequenceReader.CharSequenceReader(CharSequence),1,1,2
org.apache.commons.io.input.CharSequenceReader.close(),1,1,1
org.apache.commons.io.input.CharSequenceReader.mark(int),1,1,1
org.apache.commons.io.input.CharSequenceReader.markSupported(),1,1,1
org.apache.commons.io.input.CharSequenceReader.read(),2,2,2
"org.apache.commons.io.input.CharSequenceReader.read(char[],int,int)",6,2,8
org.apache.commons.io.input.CharSequenceReader.reset(),1,1,1
org.apache.commons.io.input.CharSequenceReader.skip(long),3,1,3
org.apache.commons.io.input.CharSequenceReader.toString(),1,1,1
"org.apache.commons.io.input.CharSequenceReaderTest.checkArray(char[],char[])",1,2,2
"org.apache.commons.io.input.CharSequenceReaderTest.checkRead(Reader,String)",1,2,2
org.apache.commons.io.input.CharSequenceReaderTest.testClose(),1,1,1
org.apache.commons.io.input.CharSequenceReaderTest.testMark(),1,1,1
org.apache.commons.io.input.CharSequenceReaderTest.testMarkSupported(),1,1,1
org.apache.commons.io.input.CharSequenceReaderTest.testRead(),1,1,1
org.apache.commons.io.input.CharSequenceReaderTest.testReadCharArray(),1,1,1
org.apache.commons.io.input.CharSequenceReaderTest.testReadCharArrayPortion(),1,1,1
org.apache.commons.io.input.CharSequenceReaderTest.testSkip(),1,1,1
"org.apache.commons.io.input.ClassLoaderObjectInputStream.ClassLoaderObjectInputStream(ClassLoader,InputStream)",1,1,1
org.apache.commons.io.input.ClassLoaderObjectInputStream.resolveClass(ObjectStreamClass),2,2,2
org.apache.commons.io.input.ClassLoaderObjectInputStream.resolveProxyClass(String[]),1,3,3
org.apache.commons.io.input.ClassLoaderObjectInputStreamTest.ClassLoaderObjectInputStreamTest(String),1,1,1
org.apache.commons.io.input.ClassLoaderObjectInputStreamTest.testExpected(),1,1,1
org.apache.commons.io.input.ClassLoaderObjectInputStreamTest.testResolveProxyClass(),1,1,1
org.apache.commons.io.input.CloseShieldInputStream.CloseShieldInputStream(InputStream),1,1,1
org.apache.commons.io.input.CloseShieldInputStream.close(),1,1,1
org.apache.commons.io.input.CloseShieldInputStreamTest.setUp(),1,1,1
org.apache.commons.io.input.CloseShieldInputStreamTest.testClose(),1,1,1
org.apache.commons.io.input.ClosedInputStream.read(),1,1,1
org.apache.commons.io.input.ClosedInputStreamTest.testRead(),1,1,1
org.apache.commons.io.input.CountingInputStream.CountingInputStream(InputStream),1,1,1
org.apache.commons.io.input.CountingInputStream.afterRead(int),1,1,2
org.apache.commons.io.input.CountingInputStream.getByteCount(),1,1,1
org.apache.commons.io.input.CountingInputStream.getCount(),2,1,2
org.apache.commons.io.input.CountingInputStream.resetByteCount(),1,1,1
org.apache.commons.io.input.CountingInputStream.resetCount(),2,1,2
org.apache.commons.io.input.CountingInputStream.skip(long),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.CountingInputStreamTest(String),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testCounting(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testEOF1(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testEOF2(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testEOF3(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testLargeFiles_IO84(),1,1,3
org.apache.commons.io.input.CountingInputStreamTest.testResetting(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testSkipping(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testZeroLength1(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testZeroLength2(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testZeroLength3(),1,1,1
org.apache.commons.io.input.DemuxInputStream.bindStream(InputStream),1,1,1
org.apache.commons.io.input.DemuxInputStream.close(),1,2,2
org.apache.commons.io.input.DemuxInputStream.read(),2,2,2
org.apache.commons.io.input.NullInputStream.NullInputStream(long),1,1,1
"org.apache.commons.io.input.NullInputStream.NullInputStream(long,boolean,boolean)",1,1,1
org.apache.commons.io.input.NullInputStream.available(),3,1,3
org.apache.commons.io.input.NullInputStream.close(),1,1,1
org.apache.commons.io.input.NullInputStream.doEndOfFile(),2,1,2
org.apache.commons.io.input.NullInputStream.getPosition(),1,1,1
org.apache.commons.io.input.NullInputStream.getSize(),1,1,1
org.apache.commons.io.input.NullInputStream.mark(int),2,1,2
org.apache.commons.io.input.NullInputStream.markSupported(),1,1,1
org.apache.commons.io.input.NullInputStream.processByte(),1,1,1
"org.apache.commons.io.input.NullInputStream.processBytes(byte[],int,int)",1,1,1
org.apache.commons.io.input.NullInputStream.read(),3,2,3
org.apache.commons.io.input.NullInputStream.read(byte[]),1,1,1
"org.apache.commons.io.input.NullInputStream.read(byte[],int,int)",3,2,4
org.apache.commons.io.input.NullInputStream.reset(),4,1,4
org.apache.commons.io.input.NullInputStream.skip(long),3,2,4
org.apache.commons.io.input.NullInputStreamTest.NullInputStreamTest(String),1,1,1
org.apache.commons.io.input.NullInputStreamTest.TestNullInputStream.TestNullInputStream(int),1,1,1
"org.apache.commons.io.input.NullInputStreamTest.TestNullInputStream.TestNullInputStream(int,boolean,boolean)",1,1,1
org.apache.commons.io.input.NullInputStreamTest.TestNullInputStream.processByte(),1,1,1
"org.apache.commons.io.input.NullInputStreamTest.TestNullInputStream.processBytes(byte[],int,int)",1,1,2
org.apache.commons.io.input.NullInputStreamTest.setUp(),1,1,1
org.apache.commons.io.input.NullInputStreamTest.tearDown(),1,1,1
org.apache.commons.io.input.NullInputStreamTest.testEOFException(),1,1,2
org.apache.commons.io.input.NullInputStreamTest.testMarkAndReset(),1,6,6
org.apache.commons.io.input.NullInputStreamTest.testMarkNotSupported(),1,3,3
org.apache.commons.io.input.NullInputStreamTest.testRead(),1,3,3
org.apache.commons.io.input.NullInputStreamTest.testReadByteArray(),1,5,5
org.apache.commons.io.input.NullInputStreamTest.testSkip(),1,2,2
org.apache.commons.io.input.NullReader.NullReader(long),1,1,1
"org.apache.commons.io.input.NullReader.NullReader(long,boolean,boolean)",1,1,1
org.apache.commons.io.input.NullReader.close(),1,1,1
org.apache.commons.io.input.NullReader.doEndOfFile(),2,1,2
org.apache.commons.io.input.NullReader.getPosition(),1,1,1
org.apache.commons.io.input.NullReader.getSize(),1,1,1
org.apache.commons.io.input.NullReader.mark(int),2,1,2
org.apache.commons.io.input.NullReader.markSupported(),1,1,1
org.apache.commons.io.input.NullReader.processChar(),1,1,1
"org.apache.commons.io.input.NullReader.processChars(char[],int,int)",1,1,1
org.apache.commons.io.input.NullReader.read(),3,2,3
org.apache.commons.io.input.NullReader.read(char[]),1,1,1
"org.apache.commons.io.input.NullReader.read(char[],int,int)",3,2,4
org.apache.commons.io.input.NullReader.reset(),4,1,4
org.apache.commons.io.input.NullReader.skip(long),3,2,4
org.apache.commons.io.input.NullReaderTest.NullReaderTest(String),1,1,1
org.apache.commons.io.input.NullReaderTest.TestNullReader.TestNullReader(int),1,1,1
"org.apache.commons.io.input.NullReaderTest.TestNullReader.TestNullReader(int,boolean,boolean)",1,1,1
org.apache.commons.io.input.NullReaderTest.TestNullReader.processChar(),1,1,1
"org.apache.commons.io.input.NullReaderTest.TestNullReader.processChars(char[],int,int)",1,1,2
org.apache.commons.io.input.NullReaderTest.setUp(),1,1,1
org.apache.commons.io.input.NullReaderTest.tearDown(),1,1,1
org.apache.commons.io.input.NullReaderTest.testEOFException(),1,1,2
org.apache.commons.io.input.NullReaderTest.testMarkAndReset(),1,6,6
org.apache.commons.io.input.NullReaderTest.testMarkNotSupported(),1,3,3
org.apache.commons.io.input.NullReaderTest.testRead(),1,3,3
org.apache.commons.io.input.NullReaderTest.testReadCharArray(),1,5,5
org.apache.commons.io.input.NullReaderTest.testSkip(),1,2,2
org.apache.commons.io.input.ProxyInputStream.ProxyInputStream(InputStream),1,1,1
org.apache.commons.io.input.ProxyInputStream.afterRead(int),1,1,1
org.apache.commons.io.input.ProxyInputStream.available(),1,2,2
org.apache.commons.io.input.ProxyInputStream.beforeRead(int),1,1,1
org.apache.commons.io.input.ProxyInputStream.close(),1,2,2
org.apache.commons.io.input.ProxyInputStream.handleIOException(IOException),1,1,1
org.apache.commons.io.input.ProxyInputStream.mark(int),1,1,1
org.apache.commons.io.input.ProxyInputStream.markSupported(),1,1,1
org.apache.commons.io.input.ProxyInputStream.read(),1,2,3
org.apache.commons.io.input.ProxyInputStream.read(byte[]),1,2,3
"org.apache.commons.io.input.ProxyInputStream.read(byte[],int,int)",1,2,2
org.apache.commons.io.input.ProxyInputStream.reset(),1,2,2
org.apache.commons.io.input.ProxyInputStream.skip(long),1,2,2
org.apache.commons.io.input.ProxyReader.ProxyReader(Reader),1,1,1
org.apache.commons.io.input.ProxyReader.afterRead(int),1,1,1
org.apache.commons.io.input.ProxyReader.beforeRead(int),1,1,1
org.apache.commons.io.input.ProxyReader.close(),1,2,2
org.apache.commons.io.input.ProxyReader.handleIOException(IOException),1,1,1
org.apache.commons.io.input.ProxyReader.mark(int),1,2,2
org.apache.commons.io.input.ProxyReader.markSupported(),1,1,1
org.apache.commons.io.input.ProxyReader.read(),1,2,3
org.apache.commons.io.input.ProxyReader.read(CharBuffer),1,3,3
org.apache.commons.io.input.ProxyReader.read(char[]),1,2,3
"org.apache.commons.io.input.ProxyReader.read(char[],int,int)",1,2,2
org.apache.commons.io.input.ProxyReader.ready(),1,2,2
org.apache.commons.io.input.ProxyReader.reset(),1,2,2
org.apache.commons.io.input.ProxyReader.skip(long),1,2,2
org.apache.commons.io.input.ProxyReaderTest.CustomNullReader.CustomNullReader(int),1,1,1
org.apache.commons.io.input.ProxyReaderTest.CustomNullReader.read(CharBuffer),1,2,2
org.apache.commons.io.input.ProxyReaderTest.CustomNullReader.read(char[]),1,2,2
org.apache.commons.io.input.ProxyReaderTest.ProxyReaderImpl.ProxyReaderImpl(Reader),1,1,1
org.apache.commons.io.input.ProxyReaderTest.ProxyReaderTest(String),1,1,1
org.apache.commons.io.input.ProxyReaderTest.testNullCharArray(),1,3,3
org.apache.commons.io.input.ProxyReaderTest.testNullCharBuffer(),1,2,2
org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader),1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,Charset)",1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,Charset,int)",1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,CharsetEncoder)",1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,CharsetEncoder,int)",1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,String)",1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,String,int)",1,1,1
org.apache.commons.io.input.ReaderInputStream.close(),1,1,1
org.apache.commons.io.input.ReaderInputStream.fillBuffer(),1,5,5
org.apache.commons.io.input.ReaderInputStream.read(),4,4,5
org.apache.commons.io.input.ReaderInputStream.read(byte[]),1,1,1
"org.apache.commons.io.input.ReaderInputStream.read(byte[],int,int)",7,4,12
org.apache.commons.io.input.ReaderInputStreamTest.testCharsetMismatchInfiniteLoop(),1,1,2
org.apache.commons.io.input.ReaderInputStreamTest.testLargeUTF8WithBufferedRead(),1,1,1
org.apache.commons.io.input.ReaderInputStreamTest.testLargeUTF8WithSingleByteRead(),1,1,1
org.apache.commons.io.input.ReaderInputStreamTest.testReadZero(),1,1,1
org.apache.commons.io.input.ReaderInputStreamTest.testReadZeroEmptyString(),1,1,1
org.apache.commons.io.input.ReaderInputStreamTest.testUTF16WithSingleByteRead(),1,1,1
org.apache.commons.io.input.ReaderInputStreamTest.testUTF8WithBufferedRead(),1,1,1
