Complexity metrics,Wed, 17 Apr 2019 15:34:39 EDT,
"org.apache.commons.io.filefilter.TrueFileFilter.accept(File,String)",1,1,1
org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(List<String>),1,1,1
"org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(List<String>,IOCase)",2,1,3
org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(String),1,1,1
"org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(String,IOCase)",2,1,3
org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(String[]),1,1,1
"org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(String[],IOCase)",2,1,3
org.apache.commons.io.filefilter.WildcardFileFilter.accept(File),3,2,3
"org.apache.commons.io.filefilter.WildcardFileFilter.accept(File,String)",3,2,3
org.apache.commons.io.filefilter.WildcardFileFilter.toString(),1,4,4
org.apache.commons.io.filefilter.WildcardFilter.WildcardFilter(List<String>),2,1,2
org.apache.commons.io.filefilter.WildcardFilter.WildcardFilter(String),2,1,2
org.apache.commons.io.filefilter.WildcardFilter.WildcardFilter(String[]),2,1,2
org.apache.commons.io.filefilter.WildcardFilter.accept(File),4,2,4
"org.apache.commons.io.filefilter.WildcardFilter.accept(File,String)",4,3,5
org.apache.commons.io.input.AutoCloseInputStream.AutoCloseInputStream(InputStream),1,1,1
org.apache.commons.io.input.AutoCloseInputStream.afterRead(int),1,2,2
org.apache.commons.io.input.AutoCloseInputStream.close(),1,1,1
org.apache.commons.io.input.AutoCloseInputStream.finalize(),1,1,1
org.apache.commons.io.input.AutoCloseInputStreamTest.setUp(),1,1,1
org.apache.commons.io.input.AutoCloseInputStreamTest.testClose(),1,1,1
org.apache.commons.io.input.AutoCloseInputStreamTest.testRead(),1,2,2
org.apache.commons.io.input.AutoCloseInputStreamTest.testReadBuffer(),1,3,3
org.apache.commons.io.input.AutoCloseInputStreamTest.testReadBufferOffsetLength(),1,3,3
org.apache.commons.io.input.BOMInputStream.BOMInputStream(InputStream),1,1,1
"org.apache.commons.io.input.BOMInputStream.BOMInputStream(InputStream,ByteOrderMark...)",1,1,1
"org.apache.commons.io.input.BOMInputStream.BOMInputStream(InputStream,boolean)",1,1,1
"org.apache.commons.io.input.BOMInputStream.BOMInputStream(InputStream,boolean,ByteOrderMark...)",2,1,3
org.apache.commons.io.input.BOMInputStream.find(),3,2,3
org.apache.commons.io.input.BOMInputStream.getBOM(),4,6,7
org.apache.commons.io.input.BOMInputStream.getBOMCharsetName(),1,2,2
org.apache.commons.io.input.BOMInputStream.hasBOM(),1,1,1
org.apache.commons.io.input.BOMInputStream.hasBOM(ByteOrderMark),2,2,3
org.apache.commons.io.input.BOMInputStream.mark(int),1,1,1
org.apache.commons.io.input.BOMInputStream.matches(ByteOrderMark),3,2,3
org.apache.commons.io.input.BOMInputStream.read(),1,2,2
org.apache.commons.io.input.BOMInputStream.read(byte[]),1,1,1
"org.apache.commons.io.input.BOMInputStream.read(byte[],int,int)",1,2,6
org.apache.commons.io.input.BOMInputStream.readFirstBytes(),1,1,2
org.apache.commons.io.input.BOMInputStream.reset(),1,1,2
org.apache.commons.io.input.BOMInputStream.skip(long),1,2,3
org.apache.commons.io.input.BOMInputStreamTest.ExpectCloseInputStream.assertCloseCalled(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.ExpectCloseInputStream.close(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.ExpectCloseInputStream.read(),1,1,1
"org.apache.commons.io.input.BOMInputStreamTest.assertData(byte[],byte[],int)",1,2,2
"org.apache.commons.io.input.BOMInputStreamTest.createUtf16BeDataStream(byte[],boolean)",1,2,2
"org.apache.commons.io.input.BOMInputStreamTest.createUtf16LeDataStream(byte[],boolean)",1,2,2
"org.apache.commons.io.input.BOMInputStreamTest.createUtf32BeDataStream(byte[],boolean)",1,2,2
"org.apache.commons.io.input.BOMInputStreamTest.createUtf32LeDataStream(byte[],boolean)",1,2,2
"org.apache.commons.io.input.BOMInputStreamTest.createUtf8DataStream(byte[],boolean)",1,2,2
org.apache.commons.io.input.BOMInputStreamTest.doesSaxSupportCharacterSet(String),2,2,3
org.apache.commons.io.input.BOMInputStreamTest.jvmAndSaxBothSupportCharset(String),1,2,2
org.apache.commons.io.input.BOMInputStreamTest.parseXml(InputStream),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.parseXml(Reader),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.readBOMInputStreamTwice(String),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.readFile(BOMInputStream),1,2,2
org.apache.commons.io.input.BOMInputStreamTest.skipReturnValueWithBom(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.skipReturnValueWithoutBom(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testAvailableWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testAvailableWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testClose(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testEmptyBufferWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testEmptyBufferWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testGetBOMFirstThenRead(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testGetBOMFirstThenReadInclude(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testLargeBufferWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testLargeBufferWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testLeadingNonBOMBufferedRead(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testLeadingNonBOMSingleRead(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testMarkResetAfterReadWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testMarkResetAfterReadWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testMarkResetBeforeReadWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testMarkResetBeforeReadWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testNoBoms(),1,1,3
org.apache.commons.io.input.BOMInputStreamTest.testReadEmpty(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadSmall(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadTwiceWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadTwiceWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadWithBOMInclude(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadWithBOMUtf16Be(),1,1,2
org.apache.commons.io.input.BOMInputStreamTest.testReadWithBOMUtf16Le(),1,1,2
org.apache.commons.io.input.BOMInputStreamTest.testReadWithBOMUtf32Be(),1,1,2
org.apache.commons.io.input.BOMInputStreamTest.testReadWithBOMUtf32Le(),1,1,2
org.apache.commons.io.input.BOMInputStreamTest.testReadWithBOMUtf8(),1,1,2
org.apache.commons.io.input.BOMInputStreamTest.testReadWithMultipleBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithBOMUcs2(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithBOMUcs4(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithBOMUtf16Be(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithBOMUtf16Le(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithBOMUtf32Be(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithBOMUtf32Le(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithBOMUtf8(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithoutBOMUtf32Be(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testReadXmlWithoutBOMUtf32Le(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testSkipWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testSkipWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testSmallBufferWithBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testSmallBufferWithoutBOM(),1,1,1
org.apache.commons.io.input.BOMInputStreamTest.testSupportCode(),1,1,1
org.apache.commons.io.input.BoundedInputStream.BoundedInputStream(InputStream),1,1,1
"org.apache.commons.io.input.BoundedInputStream.BoundedInputStream(InputStream,long)",1,1,1
org.apache.commons.io.input.BoundedInputStream.available(),2,1,3
org.apache.commons.io.input.BoundedInputStream.close(),1,2,2
org.apache.commons.io.input.BoundedInputStream.isPropagateClose(),1,1,1
org.apache.commons.io.input.BoundedInputStream.mark(int),1,1,1
org.apache.commons.io.input.BoundedInputStream.markSupported(),1,1,1
org.apache.commons.io.input.BoundedInputStream.read(),2,1,3
org.apache.commons.io.input.BoundedInputStream.read(byte[]),1,1,1
"org.apache.commons.io.input.BoundedInputStream.read(byte[],int,int)",3,2,5
org.apache.commons.io.input.BoundedInputStream.reset(),1,1,1
org.apache.commons.io.input.BoundedInputStream.setPropagateClose(boolean),1,1,1
org.apache.commons.io.input.BoundedInputStream.skip(long),1,2,2
org.apache.commons.io.input.BoundedInputStream.toString(),1,1,1
"org.apache.commons.io.input.BoundedInputStreamTest.compare(String,byte[],byte[])",1,2,2
org.apache.commons.io.input.BoundedInputStreamTest.testReadArray(),1,1,1
org.apache.commons.io.input.BoundedInputStreamTest.testReadSingle(),1,4,4
"org.apache.commons.io.input.BoundedReader.BoundedReader(Reader,int)",1,1,1
org.apache.commons.io.input.BoundedReader.close(),1,1,1
org.apache.commons.io.input.BoundedReader.mark(int),1,1,1
org.apache.commons.io.input.BoundedReader.read(),3,1,4
"org.apache.commons.io.input.BoundedReader.read(char[],int,int)",3,2,4
org.apache.commons.io.input.BoundedReader.reset(),1,1,1
org.apache.commons.io.input.BoundedReaderTest.closeTest(),1,1,1
org.apache.commons.io.input.BoundedReaderTest.markReset(),1,1,1
org.apache.commons.io.input.BoundedReaderTest.markResetFromOffset1(),1,1,1
org.apache.commons.io.input.BoundedReaderTest.markResetMarkMore(),1,1,1
org.apache.commons.io.input.BoundedReaderTest.markResetWithMarkOutsideBoundedReaderMax(),1,1,1
org.apache.commons.io.input.BoundedReaderTest.markResetWithMarkOutsideBoundedReaderMaxAndInitialOffset(),1,1,1
org.apache.commons.io.input.BoundedReaderTest.readMulti(),1,1,2
org.apache.commons.io.input.BoundedReaderTest.readMultiWithOffset(),1,1,2
org.apache.commons.io.input.BoundedReaderTest.readTillEnd(),1,1,1
org.apache.commons.io.input.BoundedReaderTest.shortReader(),1,1,1
org.apache.commons.io.input.BoundedReaderTest.skipTest(),1,1,1
org.apache.commons.io.input.BoundedReaderTest.testReadBytesEOF(),1,1,1
org.apache.commons.io.input.BrokenInputStream.BrokenInputStream(),1,1,1
org.apache.commons.io.input.BrokenInputStream.BrokenInputStream(IOException),1,1,1
org.apache.commons.io.input.BrokenInputStream.available(),1,1,1
org.apache.commons.io.input.BrokenInputStream.close(),1,1,1
org.apache.commons.io.input.BrokenInputStream.read(),1,1,1
org.apache.commons.io.input.BrokenInputStream.reset(),1,1,1
org.apache.commons.io.input.BrokenInputStream.skip(long),1,1,1
org.apache.commons.io.input.BrokenInputStreamTest.setUp(),1,1,1
org.apache.commons.io.input.BrokenInputStreamTest.testAvailable(),1,2,2
org.apache.commons.io.input.BrokenInputStreamTest.testClose(),1,2,2
org.apache.commons.io.input.BrokenInputStreamTest.testRead(),1,4,4
org.apache.commons.io.input.BrokenInputStreamTest.testReset(),1,2,2
org.apache.commons.io.input.BrokenInputStreamTest.testSkip(),1,2,2
"org.apache.commons.io.input.CharSequenceInputStream.CharSequenceInputStream(CharSequence,Charset)",1,1,1
"org.apache.commons.io.input.CharSequenceInputStream.CharSequenceInputStream(CharSequence,Charset,int)",2,1,2
"org.apache.commons.io.input.CharSequenceInputStream.CharSequenceInputStream(CharSequence,String)",1,1,1
"org.apache.commons.io.input.CharSequenceInputStream.CharSequenceInputStream(CharSequence,String,int)",1,1,1
org.apache.commons.io.input.CharSequenceInputStream.available(),1,1,1
org.apache.commons.io.input.CharSequenceInputStream.close(),1,1,1
org.apache.commons.io.input.CharSequenceInputStream.fillBuffer(),1,2,2
org.apache.commons.io.input.CharSequenceInputStream.mark(int),1,1,1
org.apache.commons.io.input.CharSequenceInputStream.markSupported(),1,1,1
org.apache.commons.io.input.CharSequenceInputStream.read(),4,4,5
org.apache.commons.io.input.CharSequenceInputStream.read(byte[]),1,1,1
"org.apache.commons.io.input.CharSequenceInputStream.read(byte[],int,int)",8,6,13
org.apache.commons.io.input.CharSequenceInputStream.reset(),3,5,5
org.apache.commons.io.input.CharSequenceInputStream.skip(long),1,3,3
"org.apache.commons.io.input.CharSequenceInputStreamTest.checkAvail(InputStream,int)",1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.getRequiredCharsetNames(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.isAvailabilityTestableForCharset(String),1,4,4
org.apache.commons.io.input.CharSequenceInputStreamTest.isOddBallLegacyCharsetThatDoesNotSupportFrenchCharacters(String),1,4,4
org.apache.commons.io.input.CharSequenceInputStreamTest.testAvailable(),1,4,4
org.apache.commons.io.input.CharSequenceInputStreamTest.testAvailableRead(String),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testAvailableSkip(String),1,1,1
"org.apache.commons.io.input.CharSequenceInputStreamTest.testBufferedRead(String,String)",3,4,4
org.apache.commons.io.input.CharSequenceInputStreamTest.testBufferedRead_AvailableCharset(),1,3,3
org.apache.commons.io.input.CharSequenceInputStreamTest.testBufferedRead_RequiredCharset(),1,2,2
org.apache.commons.io.input.CharSequenceInputStreamTest.testBufferedRead_UTF8(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testCharsetMismatchInfiniteLoop(String),1,1,2
org.apache.commons.io.input.CharSequenceInputStreamTest.testCharsetMismatchInfiniteLoop_RequiredCharsets(),1,2,2
"org.apache.commons.io.input.CharSequenceInputStreamTest.testIO_356(int,int,int,String)",1,2,2
org.apache.commons.io.input.CharSequenceInputStreamTest.testIO_356_B10_D10_S0_UTF16(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testIO_356_B10_D10_S0_UTF8(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testIO_356_B10_D10_S1_UTF8(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testIO_356_B10_D10_S2_UTF8(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testIO_356_B10_D13_S0_UTF8(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testIO_356_B10_D13_S1_UTF8(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testIO_356_B10_D20_S0_UTF8(),1,1,1
"org.apache.commons.io.input.CharSequenceInputStreamTest.testIO_356_Loop(String,int)",1,3,3
org.apache.commons.io.input.CharSequenceInputStreamTest.testIO_356_Loop_UTF16(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testIO_356_Loop_UTF8(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testLargeBufferedRead_RequiredCharsets(),1,2,2
org.apache.commons.io.input.CharSequenceInputStreamTest.testLargeBufferedRead_UTF8(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testLargeSingleByteRead_RequiredCharsets(),1,2,2
org.apache.commons.io.input.CharSequenceInputStreamTest.testLargeSingleByteRead_UTF8(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testMarkReset(String),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testMarkReset_RequiredCharsets(),1,2,2
org.apache.commons.io.input.CharSequenceInputStreamTest.testMarkReset_USASCII(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testMarkReset_UTF8(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testMarkSupported(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testReadZero(String),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testReadZero_EmptyString(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testReadZero_RequiredCharsets(),1,2,2
"org.apache.commons.io.input.CharSequenceInputStreamTest.testSingleByteRead(String,String)",1,2,2
org.apache.commons.io.input.CharSequenceInputStreamTest.testSingleByteRead_RequiredCharsets(),1,2,2
org.apache.commons.io.input.CharSequenceInputStreamTest.testSingleByteRead_UTF16(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testSingleByteRead_UTF8(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testSkip(String),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testSkip_RequiredCharsets(),1,2,2
org.apache.commons.io.input.CharSequenceInputStreamTest.testSkip_USASCII(),1,1,1
org.apache.commons.io.input.CharSequenceInputStreamTest.testSkip_UTF8(),1,1,1
org.apache.commons.io.input.CharSequenceReader.CharSequenceReader(CharSequence),1,1,2
org.apache.commons.io.input.CharSequenceReader.close(),1,1,1
org.apache.commons.io.input.CharSequenceReader.mark(int),1,1,1
org.apache.commons.io.input.CharSequenceReader.markSupported(),1,1,1
org.apache.commons.io.input.CharSequenceReader.read(),2,2,2
"org.apache.commons.io.input.CharSequenceReader.read(char[],int,int)",6,2,8
org.apache.commons.io.input.CharSequenceReader.reset(),1,1,1
org.apache.commons.io.input.CharSequenceReader.skip(long),3,1,3
org.apache.commons.io.input.CharSequenceReader.toString(),1,1,1
"org.apache.commons.io.input.CharSequenceReaderTest.checkArray(char[],char[])",1,2,2
"org.apache.commons.io.input.CharSequenceReaderTest.checkRead(Reader,String)",1,2,2
org.apache.commons.io.input.CharSequenceReaderTest.testClose(),1,1,1
org.apache.commons.io.input.CharSequenceReaderTest.testMark(),1,1,1
org.apache.commons.io.input.CharSequenceReaderTest.testMarkSupported(),1,1,1
org.apache.commons.io.input.CharSequenceReaderTest.testRead(),1,1,1
org.apache.commons.io.input.CharSequenceReaderTest.testReadCharArray(),1,1,1
org.apache.commons.io.input.CharSequenceReaderTest.testReadCharArrayPortion(),1,1,1
org.apache.commons.io.input.CharSequenceReaderTest.testSkip(),1,1,1
"org.apache.commons.io.input.ClassLoaderObjectInputStream.ClassLoaderObjectInputStream(ClassLoader,InputStream)",1,1,1
org.apache.commons.io.input.ClassLoaderObjectInputStream.resolveClass(ObjectStreamClass),1,2,2
org.apache.commons.io.input.ClassLoaderObjectInputStream.resolveProxyClass(String[]),1,3,3
"org.apache.commons.io.input.ClassLoaderObjectInputStreamTest.Test.Test(int,Object)",1,1,1
org.apache.commons.io.input.ClassLoaderObjectInputStreamTest.Test.equalObject(Object),2,1,2
org.apache.commons.io.input.ClassLoaderObjectInputStreamTest.Test.equals(Object),2,2,2
org.apache.commons.io.input.ClassLoaderObjectInputStreamTest.Test.hashCode(),1,1,1
org.apache.commons.io.input.ClassLoaderObjectInputStreamTest.testExpected(),1,1,1
org.apache.commons.io.input.ClassLoaderObjectInputStreamTest.testLong(),1,1,1
org.apache.commons.io.input.ClassLoaderObjectInputStreamTest.testObject1(),1,1,1
org.apache.commons.io.input.ClassLoaderObjectInputStreamTest.testObject2(),1,1,1
org.apache.commons.io.input.ClassLoaderObjectInputStreamTest.testPrimitiveLong(),1,1,1
org.apache.commons.io.input.ClassLoaderObjectInputStreamTest.testResolveProxyClass(),1,1,1
org.apache.commons.io.input.ClassLoaderObjectInputStreamTest.testResolveProxyClassWithMultipleInterfaces(),1,1,1
org.apache.commons.io.input.CloseShieldInputStream.CloseShieldInputStream(InputStream),1,1,1
org.apache.commons.io.input.CloseShieldInputStream.close(),1,1,1
org.apache.commons.io.input.CloseShieldInputStreamTest.setUp(),1,1,1
org.apache.commons.io.input.CloseShieldInputStreamTest.testClose(),1,1,1
org.apache.commons.io.input.ClosedInputStream.read(),1,1,1
org.apache.commons.io.input.ClosedInputStreamTest.testRead(),1,1,1
org.apache.commons.io.input.CountingInputStream.CountingInputStream(InputStream),1,1,1
org.apache.commons.io.input.CountingInputStream.afterRead(int),1,1,2
org.apache.commons.io.input.CountingInputStream.getByteCount(),1,1,1
org.apache.commons.io.input.CountingInputStream.getCount(),2,1,2
org.apache.commons.io.input.CountingInputStream.resetByteCount(),1,1,1
org.apache.commons.io.input.CountingInputStream.resetCount(),2,1,2
org.apache.commons.io.input.CountingInputStream.skip(long),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testCounting(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testEOF1(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testEOF2(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testEOF3(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testLargeFiles_IO84(),1,1,3
org.apache.commons.io.input.CountingInputStreamTest.testResetting(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testSkipping(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testZeroLength1(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testZeroLength2(),1,1,1
org.apache.commons.io.input.CountingInputStreamTest.testZeroLength3(),1,1,1
org.apache.commons.io.input.DemuxInputStream.bindStream(InputStream),1,1,1
org.apache.commons.io.input.DemuxInputStream.close(),1,2,2
org.apache.commons.io.input.DemuxInputStream.read(),2,2,2
org.apache.commons.io.input.InfiniteCircularInputStream.InfiniteCircularInputStream(byte[]),1,1,1
org.apache.commons.io.input.InfiniteCircularInputStream.read(),1,1,1
"org.apache.commons.io.input.InfiniteCircularInputStreamTest.assertStreamOutput(byte[],byte[])",1,1,1
org.apache.commons.io.input.InfiniteCircularInputStreamTest.should_cycle_bytes(),1,1,1
org.apache.commons.io.input.InfiniteCircularInputStreamTest.should_handle_whole_range_of_bytes(),1,1,2
org.apache.commons.io.input.MessageDigestCalculatingInputStream.MessageDigestCalculatingInputStream(InputStream),1,1,1
"org.apache.commons.io.input.MessageDigestCalculatingInputStream.MessageDigestCalculatingInputStream(InputStream,MessageDigest)",1,1,1
"org.apache.commons.io.input.MessageDigestCalculatingInputStream.MessageDigestCalculatingInputStream(InputStream,String)",1,1,1
org.apache.commons.io.input.MessageDigestCalculatingInputStream.MessageDigestMaintainingObserver.MessageDigestMaintainingObserver(MessageDigest),1,1,1
"org.apache.commons.io.input.MessageDigestCalculatingInputStream.MessageDigestMaintainingObserver.data(byte[],int,int)",1,1,1
org.apache.commons.io.input.MessageDigestCalculatingInputStream.MessageDigestMaintainingObserver.data(int),1,1,1
org.apache.commons.io.input.MessageDigestCalculatingInputStream.getMessageDigest(),1,1,1
org.apache.commons.io.input.MessageDigestCalculatingInputStreamTest.generateRandomByteStream(int),1,1,1
org.apache.commons.io.input.MessageDigestCalculatingInputStreamTest.test(),1,2,2
org.apache.commons.io.input.NullInputStream.NullInputStream(long),1,1,1
"org.apache.commons.io.input.NullInputStream.NullInputStream(long,boolean,boolean)",1,1,1
org.apache.commons.io.input.NullInputStream.available(),3,1,3
org.apache.commons.io.input.NullInputStream.close(),1,1,1
org.apache.commons.io.input.NullInputStream.doEndOfFile(),2,1,2
org.apache.commons.io.input.NullInputStream.getPosition(),1,1,1
org.apache.commons.io.input.NullInputStream.getSize(),1,1,1
org.apache.commons.io.input.NullInputStream.mark(int),2,1,2
org.apache.commons.io.input.NullInputStream.markSupported(),1,1,1
org.apache.commons.io.input.NullInputStream.processByte(),1,1,1
"org.apache.commons.io.input.NullInputStream.processBytes(byte[],int,int)",1,1,1
org.apache.commons.io.input.NullInputStream.read(),3,2,3
org.apache.commons.io.input.NullInputStream.read(byte[]),1,1,1
"org.apache.commons.io.input.NullInputStream.read(byte[],int,int)",3,2,4
org.apache.commons.io.input.NullInputStream.reset(),4,1,4
org.apache.commons.io.input.NullInputStream.skip(long),3,2,4
org.apache.commons.io.input.NullInputStreamTest.TestNullInputStream.TestNullInputStream(int),1,1,1
"org.apache.commons.io.input.NullInputStreamTest.TestNullInputStream.TestNullInputStream(int,boolean,boolean)",1,1,1
org.apache.commons.io.input.NullInputStreamTest.TestNullInputStream.processByte(),1,1,1
"org.apache.commons.io.input.NullInputStreamTest.TestNullInputStream.processBytes(byte[],int,int)",1,1,2
org.apache.commons.io.input.NullInputStreamTest.testEOFException(),1,1,2
org.apache.commons.io.input.NullInputStreamTest.testMarkAndReset(),1,6,6
org.apache.commons.io.input.NullInputStreamTest.testMarkNotSupported(),1,3,3
org.apache.commons.io.input.NullInputStreamTest.testRead(),1,3,3
org.apache.commons.io.input.NullInputStreamTest.testReadByteArray(),1,5,5
org.apache.commons.io.input.NullInputStreamTest.testSkip(),1,2,2
org.apache.commons.io.input.NullReader.NullReader(long),1,1,1
"org.apache.commons.io.input.NullReader.NullReader(long,boolean,boolean)",1,1,1
org.apache.commons.io.input.NullReader.close(),1,1,1
org.apache.commons.io.input.NullReader.doEndOfFile(),2,1,2
org.apache.commons.io.input.NullReader.getPosition(),1,1,1
org.apache.commons.io.input.NullReader.getSize(),1,1,1
org.apache.commons.io.input.NullReader.mark(int),2,1,2
org.apache.commons.io.input.NullReader.markSupported(),1,1,1
org.apache.commons.io.input.NullReader.processChar(),1,1,1
"org.apache.commons.io.input.NullReader.processChars(char[],int,int)",1,1,1
org.apache.commons.io.input.NullReader.read(),3,2,3
org.apache.commons.io.input.NullReader.read(char[]),1,1,1
"org.apache.commons.io.input.NullReader.read(char[],int,int)",3,2,4
org.apache.commons.io.input.NullReader.reset(),4,1,4
org.apache.commons.io.input.NullReader.skip(long),3,2,4
org.apache.commons.io.input.NullReaderTest.TestNullReader.TestNullReader(int),1,1,1
"org.apache.commons.io.input.NullReaderTest.TestNullReader.TestNullReader(int,boolean,boolean)",1,1,1
org.apache.commons.io.input.NullReaderTest.TestNullReader.processChar(),1,1,1
"org.apache.commons.io.input.NullReaderTest.TestNullReader.processChars(char[],int,int)",1,1,2
org.apache.commons.io.input.NullReaderTest.testEOFException(),1,1,2
org.apache.commons.io.input.NullReaderTest.testMarkAndReset(),1,6,6
org.apache.commons.io.input.NullReaderTest.testMarkNotSupported(),1,3,3
org.apache.commons.io.input.NullReaderTest.testRead(),1,3,3
org.apache.commons.io.input.NullReaderTest.testReadCharArray(),1,5,5
org.apache.commons.io.input.NullReaderTest.testSkip(),1,2,2
org.apache.commons.io.input.ObservableInputStream.ObservableInputStream(InputStream),1,1,1
org.apache.commons.io.input.ObservableInputStream.Observer.closed(),1,1,1
"org.apache.commons.io.input.ObservableInputStream.Observer.data(byte[],int,int)",1,1,1
org.apache.commons.io.input.ObservableInputStream.Observer.data(int),1,1,1
org.apache.commons.io.input.ObservableInputStream.Observer.error(IOException),1,1,1
org.apache.commons.io.input.ObservableInputStream.Observer.finished(),1,1,1
org.apache.commons.io.input.ObservableInputStream.add(Observer),1,1,1
org.apache.commons.io.input.ObservableInputStream.close(),1,2,3
org.apache.commons.io.input.ObservableInputStream.consume(),3,2,3
org.apache.commons.io.input.ObservableInputStream.getObservers(),1,1,1
org.apache.commons.io.input.ObservableInputStream.noteClosed(),1,2,2
org.apache.commons.io.input.ObservableInputStream.noteDataByte(int),1,2,2
"org.apache.commons.io.input.ObservableInputStream.noteDataBytes(byte[],int,int)",1,2,2
org.apache.commons.io.input.ObservableInputStream.noteError(IOException),1,2,2
org.apache.commons.io.input.ObservableInputStream.noteFinished(),1,2,2
org.apache.commons.io.input.ObservableInputStream.read(),1,3,4
org.apache.commons.io.input.ObservableInputStream.read(byte[]),1,4,5
